tweet,label
141,@CallMeTankie -historically oppressed peoples. Do you seriously think that Putin winning this war will result in a better Ukraine for the Ukrainian people? No. First Donetsk and Luhansk will have a magic unanimous vote to join Russia then the rest of ukrain will slowly be eroded from existence,0
142,"https://t.co/KaneFsiRvl
Beto cp learn about the Nukes Russia shall and will be using very soon they say in Russia that not studying Victory Day this Year ontil Putin is safify with the war three rep brakaaway states any trouble he talk all of Ukrain get back the the table.",-1
143,What about ukrain war mr putin will do parmanu used or not,0
144,"@vtchakarova Its not putins war its eu political elit stupidity war on there own citizens. Its not putin vs ukrain war is a problem, the problem is that eu making every mistake and loosing it. Fertirlizer, energy, wheat probems was obvious befor war.. They was not fixed after crimea..",-1
145,@kamilkazani Why would it be ukrain? More likely Russian fals flag so Putin can call out total war in order to get more man mobilised ! This looks so obvious.,1
146,"@RotchMba yeah so true... fascists stand with Ukrain.  the United States stands solidly with Russia and President Putin on this 2022 war.

We lament the suffering of civilians, but blame goes to Ukrain for causing and sustaining the suffering.",-1
147,"@CalltoActivism Russia is brutal
Ukrain plays big propaganda
Biden plays war games with Putin. Zelensky has big ego
All 3 are blood thirsty.",-1
148,"@RepJasonCrow @SpeakerPelosi @RepGregoryMeeks @RepAdamSchiff @RepMcGovern Putin says thanks to you for pushing Ukrain into the war they can not possibly win and will lose all coast of the Black Sea in the process. Also, don't pretend you care about a single Ukrainian, they are just cannon fodder for you",0
149,"@JoeBiden FunFact:Russian Ruble is the best performing currency of April. On one hand Biden admin and our ""friends"" in Europe put sanctions on Putin, on the other hand,EU and especially Germany is paying Russia in Rubles. The oil import has doubled. War on Ukrain is funded by EU and Biden.",0
150,"How do you think the #Russia - #Ukrainian war will end...?

#Zelenski  #putin #ukrain",-1
151,"@ejazhaider While it's true that Russian military might is a big disappointment for its own country, I believe the main cause is Putin's lack of clarity about his ends in #Ukrain. War strategy always remain dependent on clear objectives.",0
152,"@skynewsarabia Everyday we see putin point of view ,who's Ukraine niebobors ,shame selling your history blood sole,identity, ideology..., no comments ,I am  against war with all its form.ukrain can't deny thiers Russian roots and blood. You can end this on the table period.just opinion",1
153,"@mikepompeo Just stop arming UKRAIN, let it be neutral and the war will end...with that the europ will be in fire by trying to challenge PUTIN...iroshima, nagasaki ....history might repeat itself in europ i bet...Putin will not accept afford failure...",0
154,Istand with putin #RUSSA on this ukrain war he is hero pf all time,0
155,I had this dumb dream last night where putin won the war agenst Ukrain by killing plensky with a choking thing,0
156,"@KyivIndependent Suck it up Putin, you have stirred up a hornets nest. So many countries hat you now and are determined to arm Ukrain to stop your cruel , illegal and sensless war. Get a good psychiatrist, you are a nasty, evil little paranoid nut job!",-1
157,@ajaydevgn Today is international workers'day please someone request to Putin to stop war with Ukrain because a soldier also a worker of any country !,1
158,"@RonnyJacksonTX Trump would have pulled us out of NATO by now. There would be zero opposition to the war in Ukrain by a Trump administration. He would say “I have no reason not to believe Putin” and he would say press coverage is false and using paid actors, plot by dems to make him look bad.",0
159,@chooksta2042 @RonnyJacksonTX Trump would have pulled us out of NATO by now and there would have been zero opposition to the war in Ukrain by a Trump administration. He would say “I have no reason not to believe Putin” and he would agree that the press coverage is false and using paid actors.,0
160,"Ukrain war is the fault of @JoeBiden. Follow this:
Biden becomes President. Shuts down pipelines. This emboldens Putin who now has more money to start a war. When Trump was President, he opened the pipelines. No wars. Obama President…closed pipelines. Wars. Follow the money.",0
161,"@JNickenig @KyivIndependent It isn't true at all. What about Biden, Zelensky, UN SG, EU people ? All of them are also war criminal of this crisis. Putin is war victim. He was pulled inside this shit. Even you will do exactly the same if you're at the same position. Neutral Ukrain isn't a criminal situation",0
162,@Larushka_G @GazetaRu Media also say that may 9 he will send all young boys and military to fight. Putin wants more than ukrain they are only bombing school and hospitals. World doesn't want war. They want peace for russians .not putin,1
163,"A hero of Ukraïn and Russia!  He toke his responsability for both country's .   We thank him .  He had Putin give the advise to stop with this crazyness !
Come on ,  Putin ...:  still now ,  You can stop this war ! ! ! 

The Flying Dutchman https://t.co/BjmdOaTBb3",1
164,@MSNAustralia you must be joking GET OUT OF UKRAIN REPAIR ALL THE DAMAGE GET RID OF PUTIN & SEND ALL THE WAR CRIMINALS TO THE HAIGUE,0
165,"@Independent This is the  US proxy war against Putin, Ukrain is just a pawn......wake up people",0
166,@Michael52489616 @aloe_juliadunn @nytimes @ACKaminski Don't make this confusing idea that Biden is america. 80 millions of Americans votes TRUMP. Biden family is doing business in Ukrain. The evil is Biden administration not America. Trump will never let Putin do that war. A lot of business for American people first exist both side.,0
167,"Ukrainian president Jelinskii is working as a supari killer, is destroying Ukrain ,why directly not talking with Putin. To stop war it is necessary because whole world is deaf and dumb only looking the destruction. In Hitsory  jelinsky is rememberd as a suicidal bomb .",0
168,@AJEnglish Like the Lients_Kosaks (Ukrain volunteers leeded by Kaminsky)who coorperated whit Nazi_Germany. President Putin must finish the job before it escalate to a real war.,1
169,Is this the most hated man in the world? Would you kill him if you had the chance? #putin #monster #crazy #boris #rockyboy2 #war #ukrain #despicable https://t.co/EZaed5hJwm,-1
170,"ZELENSKY MADE A HORRIBLE MISTAKE WHEN HE DECIDED TO BECOME A HERO AND FREE UKRAINE FROM PUTIN. THAT WAS THE START OF THE WAR. ZELENSKY SHOULD HAVE SOUGHT HELP FROM OUTSIDERS TO HELP HIM NEGOTIATE WITH PUTIN. NOW UKRAIN IS A MESS, MANY INNOCENT PPL DEAD, AND MANY HAVE FLEED. SAD.",-1
171,"@SkAnDuLoUs @bio_report @sentdefender He legally can bring up 2 million reserves, but that doesn't mean he actually can. 

Putin will need to give a good argument to parents that their children should be willing to die in Ukraine. Noting that this war has led to 0 NATO casualties, and so the argument is solely Ukrain",0
172,"@Russia @rvio_ru @HistoryFoto @ActualSoviet @RussiaInsider @PicturesUssr @RussiaTrek @russiabeyond @RusEmbUSA @RusCons_TX @rcgnewyork Nazu Putin now firing rockets from submarine to the country of Ukrain. Don’t deny this is not war. #PutinHitler is trying the whole world in a war. 🫣

https://t.co/FDgIDkZh9G",-1
173,@DrSJaishankar What are u doing ..just focus on Ukrain . Putin is giving threat of nuclear war on a daily basis...will u wake up when your  PM's friend Putin has launched a nuclear strike..,-1
174,"@brithume What if Putin started the Ukrain war just to do that? Leave us short military wise, then hack in on infrastructure.",0
175,Should vladimir putin and the russian army and anyone else apart of the russian ukrain war be charged for war crime?? #RussiaUkraine #UkraineRussianWar #RussiaUkraineWar,0
176,"https://t.co/t1coxRensI
Beto co NYC clips of Putin and un he suppose to make peace he gone saying hope Ukrain win the war he love war to he suppose to say to Ukrain drop all u arms but choose sides that why Putin bomb kives 
And will bomb embassys next then demolish kive..NYC",0
177,"https://t.co/t1coxReVig
Beto co NYC clips of Putin and un he suppose to make peace he gone saying hope Ukrain win the war he love war to he suppose to say to Ukrain drop all u arms but choose sides that why Putin bomb kives 
And will bomb embassys next then demolish kive..NYC",0
178,"@andersostlund UN acts ‘weak’: they should have visited the war crimes in Ukrain first… then visit Putin’s long table and communicate to Putin face-to-face he , his government, his church, his media and his army are war criminals and should stop immediately their crimes!",1
179,@McFaul @Euan_MacDonald @POTUS This is a genocide. Putin wants to erase Ukrainian identity. The only way this war will end is by defeating Russia on the battlefield and Putin and his enablers are either killed or arrested. Arm Ukrain with unlimited heavy weapons. Prepare NATO for war now. It will come soon.,-1
180,"@coope125 If russia did not capture cremia and dont support the east ukrain separatist, there is no war since 2014, no pain for the people, the people should have peaceful life to live. Actually many russians have relatives in ukraine,but war started because of Putin's emperor ambition",-1
181,"@SteveMacDonal12 @nerdgirldv @McFaul Putin didn't start a war in ukrain
This is a special operation",0
182,"@Plaid_Putin World Govt Constitution unique beauty lies in its diverse nations,dialects,cultures unity-in-diversity as Ukrain war slug economy!Asia prowess folly at demagogue kicks Europe,rule Dnieper river,quit Islam!Intruder Rusia warn alien Ukrain medling as India warn alien Kasmir medling",0
183,"Opinion: Vladimir Putin Is Losing In Ukraine, Here's How He'll Make The War Worse https://t.co/9Ontmb41Nq via @ndtv 
This war is between Democrats and Putin which is just a ego war.
Russia, Ukrain etc all stage actors.
The loss to other countries is beyond expression.",-1
184,"2 years with Covid19 till now ,then now Ukrain crisis War,so Human Virus  war is the worst/this Ukraine crisis is escalating between USA-NATO -Europe and Russia with Putin's threat of a nuclear strike, Yes it concerns us all: everything increases with gas-wheat",0
185,@The_BoneGrinder @CNN @andersoncooper It all depends on United state and EU. They are the one who are at war with Putin and not ukrain.Only those dumb Ukrainian soldiers have been used by the United state to fight a war for them by supply weapons to them,0
186,Coward Trump would give ukrain NATO to russia....https://t.co/oKS9a8cruF,0
187,@LeaderMcConnell Putin is powerful because you were too weak to support trump. If you didn’t stab Americans in the back Putin wouldn’t be in ukrain right now.  But I’ll bet your invested in that war. Probably why you Cheney and mittens fkd us.,-1
188,"@Encara_messii @visegrad24 They used Abazovic who was pretending to be prowestern to take prowestern votes and form pro Putin government. But this war in Ukrain steered the pot so to say, and Abazovic had to abandon his proPutin allies and form new government with help of prowestern  Djukanovic s party",0
